Comment,Sentiment Score 
2:33 DUST!!!! HAHAHAHAHAHAH SUCKER,-0.7431
"Film cameras are still life

Yes i mean slr",0.4019
Wasn't he in the Screen Savers?,0.0
"I remember cell phones started out big, then they made the small just because they could. They got so small that they were not practical to use -you easily fat finger the keys. Later they started to make cell phones bigger and bigger! Same will happen in the camera world. These Sony mirrorless are too small to be user friendly. They are useless!",0.5242
"I've been considering buying a mirrorless for some time now, but I'm still not sure if it's the way to go for me.I'm concerned that a smaller camera is going to be too small for my big hands, and it's just going to look stupid on a big lens.I've no doubt that they produce great images but I still like to feel something a bit chunky in my hands, not a fiddley little thing with tiny buttons.Still not sure!",-0.7121
"""or just shooting the kids in the park"" lmaooo no big deal",-0.296
Casey Neistat would watch this stuff.,0.0
"Sony! Why did you give up on the A Mount line! The E mount's are too small for my liking, The A mount systems were right for me, but seems like you gave up, No new lenses, No new bodies, Nothing, Switched to Nikon a couple months ago, It was nice using Sony but i needed a reliable company.",0.5837
I love Sony marketing.. Great cameras for shooting kid in the park..,0.8519
"lol, he said better than DSLR autofocus performance.",0.6908
"When you make a commercial that looks like a youtube review, or try on purpose to confuse people that don't know better, it does not make me want to buy Sony. It actually has the opposite effect. This whole video is very misleading, I really hope most people are smart enough to see past this propaganda.",0.0385
Not a subjective unbiased review at all. A very poor and pro Sony muscle pump that highlights the so called pro's and conveniently avoids the con's.,-0.6148
"The problem with Sony Mirrorless is they still use big lenses like DSLR, so its no portability factor like in M43 system. Plus M43 have one of the best lenses in all systems available including epic but expensive Leica.",0.3634
2:45 that sounded soooo wrong!!!,-0.6093
"+It's Zero Hour, I have the original Sony A7S with the vertical grip, that holds two W series batteries. So, as soon as I got this, once the battery in slot 01 is drained, the camera will complain about a low battery condition, even if the battery in slot two is fully charged. For some reason, the only way that it saw two batteries, is if both had better than a 30% charge. I spent more time swapping batteries 01 & 02 around, just so I could continue using it. Additionally, slow write speeds from the image processor to the SD card, small write buffer when shooting raw, ridiculous ""pay for"" photo effects that Adobe Photo Shop already offers, etc.",-0.7089
I like the A7r2 but when canon lenses are used with the adapter you loose the ability to shift focus points!! this is a deal breaker. 😑,0.3257
I interpenetrated most features of a mirrorless camera as a con. I'm getting into photography and I don't want some puny little camera. I'm getting a DSLR.,-0.0572
But I like how you can quickly change the settings on manual on canon cuz on the Sony you haft to do it on the screen and it's a little slower,0.3612
lol talks about size and how they are easy to pack and the one he has on his hand is bigger than the dslr hahahahahahah,0.836
"(Mirrorless): ""...can produce *next-generation* quality images.""    Ummm, cough, cough, *bullshit*, cough.",0.0
I wonder if this is actually an advert... hmmmm,0.0
Did he just say better than DSLR autofocus performance???,0.533
"and we dont seen the rival comments and presentation , better AF ? maybe not .",0.4404
"what im understanding from this video is: Sony ,Sony,Sony ,Sony ,Sony ,Sony ,Sony ,Sony ,Sony ,Sony ,Sony ,Sony ,Sony ,Sony ,.. its the best..... but no. canon is the best . dslr is the best",0.8957
"Mirrorless cameras are nothing more than a gimmicky sales pitch. They ALWAYS upsell you on size. Phones used to be bulky and connected to a LAN line. Suddenly they made them wireless and fit into your pocket and it was revolutionary. Mirrorless cameras are not revolutionary. They aggressively the same. Yes the body is tiny and you may very well put that in your pocket. How about a typical 24-70mm zoom lens? Can you fit that in your pocket? It doesn't change anything. You are doing exactly the same thing, putting heavy camera gear in a backpack or sling bag. Until they make lenses fit into my pocket, its better off buying a DLSR with all its advantages.",0.9539
well from a certain point of view! Pile of shit.,-0.1759
Hey Sony!! Put a friggin USB 3.0 on your next high megapixel camera for us tethered shooters!!! And I will switch completely over from Canon!! Usb 2.0 won't cut it!!!🙈,0.4556
"I should think about getting the Leica then, I heard they shoot videos now!",-0.4003
2:49 or just shooting your children in the park,0.0
Sony shooting a Canon camera? What were you thinking?,0.0
well leica does that for 60 years😅,0.2732
nope not a Sony,0.0
Eletronic view finder?..what?,0.0
Eletronic view finder?..what?,0.0
DSLR>Mirrorless,0.0
о как. круто,0.0
"Hey, Sony, how about fix the terrible shutter issues, firmware problems, software issues and garbage user interface. Use some decent batteries, even with two batteries it can not keep up with ONE battery from either Canon or Nikon. Your super expensive body, is not weather sealed. Owners of the A7 or A7RII are reporting their shutters getting stuck in cold weather. There are SO many things wrong with the A7R II, it is seriously a risk purchasing one from Sony. Customer service is terrible, and there are almost NO authorized Sony repair centers in the US. So, in conclusion.. Sony's mirrorless body A7 (Mark I or Mark II) are plagued with errors due to incompatible hardware, bad firmware and software, a terribly thought out user interface, a really unreliable shutter and is not weather sealed. This is why the net is plagued with A7Rs for sale and owners going back to tried and true Canon and Nikon bodies. Rugged, awesome firmware and user interface and amazing quality. Sony keeps releasing bodies than never get tested. The only time they're tested is on the consumer themselves, than try to repair it with ""firmware updates""",-0.9226
Mirrorless camera is the future,0.0
The looooooooooooooog Sony Lens make me crazy.,-0.34
I think they are both great. Different uses. I would not buy Mirrorless if I already have a good DSLR.,0.7906
Back in the day you get a DSLR? You obviously shouldn't be working with cameras. It would be an SLR.,0.0
"I was in Scotland recently and the guy next to me had a Sony, we were both shooting a fishing osprey at 500mm. You could pick out the fish caught was a trout on my 5DII (5yrs old) but you couldn't even make out it was a fish on his. He was well peed off with it and was putting it up for sale as soon as he got home.",0.3919
"Fact, I can't afford a mirrorless camera because it's twice the price.",0.0
"I HAVE Nikon, Canon Full Frame and Sony mirrorless full frame; for weddings i love nikon- canon FF perfomance; but for travel, landscapes, portraits, night photography, pets, wildlife, SONY is the best !!!!",0.9159
"""The shutter noise is irritating"". 
Can't explain how horribly wrong you are.",-0.0834
"i disagree DSLR is much better and faster. I have canon 5dsr and 5d mk2. i also own fuji xe1, xt1 and sony a7s. af speed did improve for mirrorless but its not fast enough to process the image. as for quality mirrorless is very soft. design wise the good lenses for sony is huge not balance if you use it.",0.9252
i like more dslr than mirrorless,0.3612
реklama sony)))),0.0
"""Shooting the kids at the park""... Could have been worded better.",0.4404
It's Patrick with the Screen Savers!,0.0
this video is similar to North Korean state run  TV 😂,0.0
"No Reason to have a Bigger Camera??? WRONG!!!!!! Um, how about Big Hands? Maybe one prefers the handling of a larger Camera? Maybe one has already owned a tiny camera and found its lack of size to be a real bitch? Just because it can be made more compact does not mean that is the greatest path to travel. Don't forget personal preference. Before you buy it, see how it feels and functions in your own hands.",-0.6769
Why be skeptical of an ad disguised as a tech review?,-0.5267
"Small body, gigantic lens! Even larger on the Sony if you include the adapter.",0.0
Read this article before buying guys! Go FUJI!!http://petapixel.com/2016/04/04/sonys-full-frame-pro-mirrorless-fatal-mistake/,0.0
"I taste manipulations in this video. 
mirror less cameras have come a long way, I got no issue with their image quality(Sony and Fuji that is), and I like the mirror less cameras' looks and size, but for other things like auto focusing, tracking, durability, and battery life and all... are you honesty telling me that they are better than DSLRs??  you can't just open your eyes realy wide when talking and hopping people forgetting all these issues. 
Just point out all the fact, and let the users be the judge of that.",0.9171
"I had a7r for 2 years, returned it early this year got a 5dmark iii,  the lens family is just wayyy better",0.4404
"Похоже у Сони все совсем плохо с продажами, раз они начали выпускать такие ""объективные"" ролики.",0.0
i too like shooting kids in the park,0.3612
what's all this noise about mirrorless cameras. ;),0.2263
"If Sony Mirrorless camera are so great, why I do not see people use it in big sport events? I only see Nikon and Canon? Why would professional photographers willing to spend $6000 to buy large DSLR like Canon 1DX mark II or Nikon D5? Why not Sony mirrorless camera?",0.8658
Sony... your battery life sucks... your lens line up cant be compared to canon and nikon and basically your the jack of all trades and the master of none.  #filmisnotdead,0.0
Shooting the kids in the park,0.0
Thank You Boss!,0.4199
mirrorless camera propaganda,-0.25
Sony patting themselves on the back again,0.0
"yeah of course a sony rep made this look who uploaded! i have the a6300, and have had it for like 7 months, already leaving it for the canon 5d mark iii or the panasonic lumix GH4 to have that beautiful internal 4k recording quality :')",0.9041
It's an aweful tempting prospect when a full frame Sony is less than a grand but the additional proprietary lense mount means dumping my Nikkor and Canon optics for your special Zeiss glass.  Use an adaptor you say?  Well that's a problem if the lense isn't ancient and has an electronic aperture and obviously all that AF goes out the window with it.,0.2871
"That moment when you realise ah the reason why he's talking about sony so much is because its a sony camera, he forgot to mention the sony is like 3 times the price -_-",0.3612
"Well, my sony A7RII with batterygrip & my 70-200 2.8, or my 28-135 (which I use for video) is as fat and heavy like a DSLR..",0.5574
"Small until a G master lens is put on :P I used to have the A58 and was going to continue on that line but looks like Sony abandoned the A mount line and the E mount systems are just too small, It feels like it will just slip off my hand and if you attach a bigger lens it just feels way too front heavy, Switched over to Nikon D7200 and the grip is much better and lens's feel more natural, About the lens's, Thats another reason why i switched, Sony's lower end lenses arn't as sharp as Canon or Nikons lower end lens's (According to DXOmark) and end up being a lot more expensive, And the lens selection is just so small, And it isn't very well out in the elements such as Rain snow or waterfall mist, But i'm sure the A7 is good for some people.",0.9438
"Mirrorless body so small so wonderful and you can use a flange distance adapter to use your old lenses! Wait, does that mean the mirrorless body has now the same practically thickness with worse ergonomics?

Don't think too much people, just listen to all the superlatives this schmuck is saying even when he talks about disadvantages of the mirrorless setups. Just don't think about it too much.",0.1438
DSLRs makes you look professional.. :D,0.6166
This is a Sony Mirrorless camera commercial badly hidden as an informercial.,-0.4767
"""Just shooting kids at the park""",0.0
Did i just watch a sony commercial?,0.0
"Well, Sony, I don't mind mirrorless unlike many other folks, and, in fact, i've shot a lot with mirrorless before switching to Nikon and it was fun and had some advantages like, yes, adaptors, and zooming in to fine tune manual focus. But admitting the battery problem is not enough. It's just unfair to start with implying that a DSLR has noticeably LESS LIGHT coming both into their viewfinder and onto their focus sensor (which is borderline of BS), and immediately switch topic to how a mirrorless camera IS SMALLER. You can't forget that it's the mirrorless class that for ages had a problem with their electronic optical viewfinders in the dark, while DSLR's optical viewfinder just showed you what you could easily see with your own well adaptive eyes through some bright glass layers even when the camera is turned off. Not to mention, you can use live-view on a DSLR pretty well these days. And smaller does not mean better either, because the comfortable grip matters even more when you have a lens big by itself on a bloody slow third party adapter in front of your astonishingly 1.5x smaller square shaped body.

On a side topic, what's there to sweat so mush about? :)",0.9675
"cops: what the hell are you doing 
me: na just shooting kids at the park",-0.6808
this is sony thrashing canon,0.0
Bad ergonomi with the sony house. And with the new G Lenses they are just as big as a dslr. Lol. Fail.,-0.6369
"You want to be silent photographing a golf event?
What drugs do you take? where can I get some?",0.212
50% less battery life... hahaha.... more like 5 000%...,0.4201
i think its funny that sony isn't using a SONY brand dslr for this comparison.,0.4404
I don't see how the Autofocus is anywhere near debatable. SLR is massively ahead of Mirrorless Systems,0.0
"I don't understand why always use mirrorless is smaller as a selling point.
The size is not that big different when the lens on....even on this video ==",0.0
The way you talk I felt like you are actually paid by Sony to do this. You should talk about those cons as well and specially there are other good mirthless camera out there I was expecting to hear more about those as well,0.8225
"I think it depends of your style Because both are good cameras, tho mirrorles are superior in many ways like DSLR's Conclusion: both have advantage and disadvantage (mirrorless are better now)",0.875
i have a sony camera...its junk..,0.0
"The camera body is smaller, but lens size still the same, so you still cant fit in to your pocket. ""Bigger is not better"" , well Hasselblad or Phase One has a little bit better image quality than both of them, and the reason is the larger sensor, wich makes the camera also larger.",-0.878
Concerning battery life the mirrorless needs more power to  activate both screen and the evf,0.0
so for filmmaking what is better dslr or mirrorless?,0.4404
and who wants less battery life? uh yeah i'll take more weight for $500 please... thanks,0.6249
i'm kool with the weight of current DSLR'S my markiii never lets me down on the comfort of stability in hand verses something  a bit heavier that the larger cell phone that i may drop without a safety strap,0.3111
"Bad battery life
G master lens expensive and big
Bad repair/service centre backup.",-0.7906
"Shutter noise isn't always irritating. 
I'm a sports photographer and in some cases I listen to those shutter noises to find out  if that  ' click' hit the right spot of action. And yes being out on a field holding a bigger camera attached to a big lens feels more comfortable than holding a small sharper cornered camera.
I agree, that's a nice camera but it sounds like you're a salesperson.",0.8495
I see canon vs sony comment war,-0.5994
at 4:56 you talk about focus picking or peaking? i am wondering if this is a setting on my camera or does it only occur in certain lenses? thanks,0.6553
"Sure there are great lenses for the A7 series cameras, but the size advantage is gone when you use those lenses, and you have small batteries because of the smaller body. I wouldn't advertise mirrorless cameras as being small anymore, especially for professionals who absolutely require top quality lenses. for ""shooting kids in the park"", sure why not.",0.8825
"Go to any dry place on earth and try changing lenses without getting dust on your sensors.
you'll find it very hard with a dslm... and look in the video, you already got dirt on your sensor, and that from a shoot in a studio!",-0.6989
more than a analisys this is an ad spot,0.0
maybe just slightly biased?,-0.204
"take it where there fast action, lower light and easy to miss moments and you will truly see how much better a dslr is",0.7096
"I personally don't like little cameras... I have big hands and after a while carrying a 80-200 2.8 which is very heavy... I start to struggle trying to hold the camera without feeling pain in my fingers. I believe that mirrorless cameras are Ok but im not going to drop my D810 comfort for the portability of the A7RII... besides the silent operation, I don't see anything else as a Dealbreaker for a DSLR...",0.6738
"When a mirror less camera is off you can't look through the viewfinder. lol

DSLR > MIrrorless",0.4215
"""Understanding DSLR vs. Mirrorless Cameras"" is kinda misleading, sounds like you're biased towards mirrorless only to market,meh, at least I got learnt something..",-0.3117
"I love Sony, but this video is bullsh17...",0.3818
"Uhhh yeah and there's also the fact that the Sony A7R II is like £2,000 in some places where say a Canon 700D is £400",0.5719
The battery life part is actually false. The Panasonic GH4 has a really long battery life. I think Sony are just covering themselves on this though.,0.0
"Both have their perks and cons, however I personally prefer the mirrorless. :)",0.4588
"Hmmm, is it OK to advertise your products by comparing them with other brands' models and talking about ""how better"" your product is? I think, Canon could sue Sony for this video, since this whole thing looks like ""Sony is better than Canon"", not ""Mirrorless is better than DSLR"", which is pretty unrespectful to do.",0.9463
"The shutter
noise is irritating??? Dafug? I love that sound",0.4871
Mirror or mirror less what does it make difference we are going to get photos anyways.,0.0
TRUE OR FALSE: SONY'S LENSES ARE INSANELY EXPENSIVE?,0.4215
I really dont mind the size of current DSLRs,0.0
"Thought I'd write a comment about DLSR being supperior, but I went shooting kids in the park instead...",0.0
battery,0.0
"Autofocus being better, this isn't debatable, the autofocus system is different on each. Fly-by-wire (autofocus on mirrorless) can be more precise (especially for portraits) with eye detect capturing eye focus perfectly almost every time. I know I can trust the focusing on Sony and just don't need to check focus, since I know the camera has got it.

Autofocus on DSLR camers gives me the ability to pick a precise focus point easily choosing exactly where I want my focus to be. In backlit conditions I can focus much faster with my DSLR.

Nothing was said about optical vs electronic viewfinder:

Mirrorless is great for knowing what you will get with regards to exposure and knowing how blown out areas will look.

DSLR has a very bright clean viewfinder, the optical viewfinder is superior in bright sunlight. On a bright day I'll reach for my DSLR above my Mirrorless.

There are times when I will reach for my Mirrorless and times I will reach for my DSLR. I use both mirrorless and DSLR and shoot with both on weddings, it feels like I'm only carrying one anyway",0.9882
Isnt 5D/6D/7D mirrorless too?,0.0
This is a Canon rant.....,0.0
You're from diy trying,0.0
Why sony's unbiased explanation got so many dislikes?,-0.4728
What a joke Sony is not reliable and tooooooooo slow the Af is slow and they feal like toys.,0.5719
and this video shoot with canon dslr...,-0.34
Nice. I miss ZDTV.,0.296
"FFS Sony, couldn't you film those slider shots properly? It's embarrassing to look at with all that jerking...",-0.7983
"Yes the cameras are smaller, but due to the laws of physics, for a lens to achieve the same focal and aperture characteristics on a mirrorless camera, the lens itself has to be physically larger. So how does that make your kit smaller?",0.2144
"I prefer the optical view finder on DSLR for two reasons: Less battery drain and for me, I find it easier on the eyes. Why sony stopped making a DSLR is baffling, should give their customers a choice. I guess they just want to give the market to Nikon and Canon.",0.296
bias.,-0.1027
"I have a A6000 and D5200. The A6000 auto focuses way better and faster in my experience.

For me, the only advantage DSLR have is battery life, and more native glass selection, especially for telephoto. Mirrorless is way better for using legacy lenses.",0.7783
"blah blah blah blahi own a Sony A7 II for a year. great photos, size but: slow autofocus and horrible lag !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!never again mirorless",-0.8429
why not compare it to a99 or any sony dslt / slt product,0.0
"Your products are still toys, and not serious cameras",0.0572
"MIrrorless Camera won't last you to shoot all-day long. It's battery drains PRETTY FAST! LOL. 
DSLR its still the BEST. No RIVAL AT ALL. Unless You Want A Compact CAMERA & Portability!",0.893
"The electronic viewfinder always make me dizzy when shooting moving objects, and perhaps it is already a killing point for many pros.",-0.743
just shooting the kids in the park dont mind me,0.0
"2:47
I love to shoot kids at the park.",0.4215
"as a official advertisement, this video is not bad, at least they willing to talk about how crap the battery life was",0.0644
why it's compared to canon? does sony didn't have dslr cameras?,0.0
this video clearly an advertising to their brand. why dont you use sony SLT or SLR to compare with.,0.4019
"a biger camera is a better camera because of the ergonomics.if u make money from photography u pick an dslr,crop or ff,or a fuji.If u are a pxl peeper and u like to do test labs and u don t care about durability ....just go for sony.Take your a7 camera on a 3 months journey in places where temp is 40 C and humidity 90% and you will understand the difference between a pro camera and an amateur one",0.8225
small camera with a small flange distance = bigger lenses so you are back to DSLR size and in some case bigger.,0.0
I've heard that mirrorless cameras record better videos than dslr cameras; true or false?,0.6908
"wow small camera, but much bigger lenses... idiots buy sony",0.34
"Biased much?  It's the Sony channel, so of course Norton is going to shill for them and say mirrorless is better.",0.2023
"Join the Sony master race.

a7S everyday.",0.296
"So, what I heard now is a sony commercial?",0.0
"SO !,  Does it make a ""CLICK"" when a pic is taken ?.",0.0
its an advertisement to attract people to their new sector of investment xD,0.743
this is well written and made to seem not biased but AF on mirrorless  cannot compete plus most high and mirrorless  have much slower burst modes like the a7s only do like 5 fps vs crop sensor DSLRs that can do 6-10,0.8155
"Hey Sony, How do you do silent shutter in the mirrorless A5100 ?",0.0
HAHAHAHA,0.0
This is bullshit!!  this is just Sony advert,-0.658
So i didn't see who made this video and i just clicked it and watched it. And i was wondering why they were leaning towards Mirrorless. Then i saw who the video was by...,0.0
"He is saying there is a lot of lenses available and in the same time
puts on the Sony body a Canon lens. So why not Sony lens then. Because there is none.
There are good Zeiss lenses for Sony but they cost a bit. 
Now Sony is shifting to E-Mount. Why. I think they have no brain.",-0.5428
Guess that guy in the video forgot to mention which one was more durable. I wonder which one (DSLR or Mirrorless) would last through multiple drops and heavy weather conditions? I'll bet Sony doesn't want to mention that. :-),0.2681
theres also a big difference in the price of two :-|,-0.1779
I thought it would be an objetive analisis and not an advert.,0.0
"Don't care, for me and big hands smaller is a misery not an advantage.  I will stick with my Canon thanks.",-0.6331
This is nothing but a Sony advert.,0.0
"When digital slr came out, film slr supporters said the same thing as these naysayers in the comments. Mirrorless is not yet better, but they will be and they are the future. I am not against SLRs, I just find the commentors here are being defensive after having invested heavily in SLRs and lenses.",0.102
biased af,-0.2732
This is just stupid,-0.5267
"Nikon will always be better. ""personal option""",0.4404
"I also love my mirrorless camera, but I don't like the fact, that everytime, when I change a lens, you could touch the sensor or dirt could get onto it. So in this point I like DSLRs more.",-0.7032
BULLLSHHHIIIIIIT from 0:01 to 5:29,0.0
Biased. Love how AF goes from debatable to superior. Battery life isn't just due to smaller batteries. EVF drain isn't a big factor?,0.765
I directly jumped to comment section.,0.0
"I like how people are debating whether  this is a biased or not. Seriously, what is not true according to this video? Stop slapping irrelevant arguments like big lenses because it is never said in the video.",-0.4242
"Lool ""Or just shooting kids in the park""",0.0
"AF debatable...not. DSLR by a long shot.
So after this I feel like changing over to Sony...Not",0.3612
"Honestly, I think this is pretty unbiased. He is being honest about the battery life. The autofocus is debatable(mind you autofocus is not just about how fast they focus, but also how well they focus). And some lenses we've seen on Sony and Fuji has vast superior quality comparing with DSLR lenses(albeit the price).

to anyone complaining about how to hold the camera with a light body. You hold the camers primarily with your left hand on lens, not your right hand on camera. Get your holding pose right.",0.9578
The video title should be DSLR Vs SONY mirrorless cameras if your are promoting Sony Cameras.,0.3612
Looking through an electronic view finder is about as fun as driving a car whose windshield has been replaced with a lcd tv screen. Are you marketing to cyborgs?,0.5106
At least he didn't say shooting kids in a high school!,0.0
And for only one instalment of $5000 the A7 RII CAN BE YOURS!,0.0
nice sir,0.4215
"Good video! i like it Sony! since i try tested Sony A7R II, i was fall in love with that camera, amazing image & quality surpassed other camera!",0.9357
"Well, the battery life issue is not just due to having smaller batteries, it's also bc the sensor and image processor is constantly working.... Ok, here's my big issue: WHY ARE SONY MIRRORLESS SO EXPENSIVE??? They should be like half the cost of Canon and Nikon as they don't have to deal with the mirror, prism, etc....",0.7461
"Gotta admit even tho that this vid is so biased. But that a7 is an absolute beast.. Ofc, considering the price too... LOL",0.3801
"Definitely a Sony sales video - so of course they will tip the scales to their solution.   Canon do the same with their videos.  Choosing the right camera is a personal thing, you are always weighing up size, cost, lens selection, autofocus performance, frame rate, ergonomics, suitability for video, sensor size, durability, as well as all the little things like touch screens, 4K, and even aesthetics.   Only you can decide what is for you, and even when you do choose 1, you are going to wish you had the other at times. I will say that Sony is slightly more focused to a prosumer and DSLRs are slightly better focused at a Pro and will give better performance for the price you pay.  But who cares. Why does everyone feel the need to defend their camera choice?",0.9685
"Slap a selection of pro-grade glass on it, compare the size and weight of the overall combo and you realise the advantage is all but gone. And of course ergonomics are horrible.",-0.6059
Why can't I have both? :c,0.3724
"It's an ad, not an understending or comparison...",0.0
"One could say this is an addviedeo and presents ""Facts"" in a doubteble way.",0.0
"I think he might have gotten a malfunctioning 5ds, they usually have live view too, don't they?",0.0
"Check it out
http://petapixel.com/2016/04/04/sonys-full-frame-pro-mirrorless-fatal-mistake/",0.0
"Sony, you are so cheap and low.",-0.3321
One day mirrorless will have large screens and useable viewfinders... one day in the far future... and sony cams will not overheat anymore... :D,-0.5014
"haters gonna hate, potatoes gonna potate",-0.7845
"that sony camera is still bigger with the lens on, than the dslr",0.0
"Where can i find the third party frame to put other lenses ??and what are their names ??
Anyone ?",0.5661
Surely this is not just Sony promo talk..,0.4404
"1. Don't show us 50 lenses for your mirrorless line up when in reality there are very few.
2. Making lenses for your mirrorless line up does not mean that they're ready for purchase let alone created yet.
3. Non Sony lenses are hit and miss when it comes to focussing and exposure, also the adaptors all have mixed reviews.",0.2263
So basically Sony's mirrorless cameras are the best and all the other brands that make anything related to photography sucks.,0.4019
I'm really surprised they showed a Canon DSLR on a Sony channel! :O,0.0905
the most honest review. really unbiased,0.4939
Durability! Pro DSLR beats mirrorless for the most part.,0.0
"I don't hate Sony, I'm just sick of all the hype. Especially from guys like Gary Fong who rocks up with a different Sony camera for every situation or he rocks up with 6 different cameras. I don't mind Jason Lanier as he demonstrates real world scenarios but even he's using a different adaptor for this lens and that lens and a different adaptor for this flash and a different adopter for that flash which at least he admits.
Sony are bringing out more lenses high end and in-between which is good but I can't afford to jump just yet until all of this adaptor rubbish has been negated.",0.8116
"3:55 using a speedbooster on a full frame camera? Phillip Bloom has demonstrated using a speedbooster on the A7s then running it in APS-C mode to help with the rolling shutter while minimizing crop, but he also stated it's completely stupid to put a speedbooster on a full-frame camera. Just get a cheaper Commlite adapter. Auto-focus is a little hit or miss, but if you're using the A7s for video like it was intended to be used, then you shouldn't be using auto focus at all. In fact, the only reason one should be using an active adapter on an A7 line camera is because Canon for whatever reason doesn't think putting aperture rings is necessary on lenses anymore. I don't like the idea of paying almost $1k for a lens that doesn't even have an aperture ring.",0.6549
Didn't this guy do CNET videos back in the day?,0.0
"This was obviously skewed but it still managed to be pretty fair. Mirrorless cameras have come a long way and you can really get some professional level quality from them. That being said, I still prefer my DSLR because battery life is a serious issue for me and a heftier camera is more comfortable.",0.9134
Sony will bring out a camera for situations specific to capturing a fart soon but you'll need a different Sony camera to be able to capture the perfect poo as there maybe less light in the shitter and it may need an anti fogging sensor to deal with poo steam on a cold day lol.,0.7783
The only reason he admits to poor battery life on Sony mirrorless is because it's sticks out like dogs balls when the bloody camera shuts down on you just when you need it.,-0.3182
"they use a canon dslr for demo lolololol, they just suicided",0.0
"These video is self serving, BTW Sony mirror less camera and lenses are so expensive...",0.0
a7RIIvs5DsRvsa99_24-70mmf2.8,0.0
this is an excellent video and we'll explained for laymen to advanced.,0.6908
"when A7 came out I was laughing at it and told my friend look they are trying to fake the OVF on a point and shoot. and now i am saving my bucks for one of these. 
A7 is the future. mirror is obsolete",-0.0772
"Stop the bullshit about your phony Sony cameras.  I already checked them out and they are inferior.  I have a Nikon F100 SLR camera that could do a better job than these mirrorless cameras.  People are complaining about the cameras getting too hot for video and photo shoots.  They tend to die easily on one battery and it takes away the moment from getting that perfect shot.  One photographer said that he had to carry five batteries for the whole day.  That really sucks!  I could put some double AA batteries and be able to shoot the whole day without a second set of batteries.  I already shot the New York Auto Show for almost seven hours with one set of batteries for both my flash and my camera.  With these same set of batteries, I could shoot the next day for a few hours and I still don't need to replace the batteries.  About that lens, one photographer said that Sony lenses needs the flange to make up the geometry that is missing from the camera.  DSLR cameras don't need lenses with a huge flange and they are smaller than the G series. Sony cannot escape physics.   Executives from Sigma and Fujifilm said that it is impossible for them to design a lens for the Sony cameras because they noticed that a longer lens is needed for the compact body of the Sony camera while DSLRs and FILM SLRs does not need the flange.  Sony does not fix their cameras at the factory like Nikon does.  Fuji film gives better tech support than Sony.  Peace!",-0.3389
"Is this an advertisement or educational?  Sony, don't be so freaking biased!",-0.742
"blah blah blah, instead of mocking other competitors, how about show them what you can do
1. go to himalayas or northern pole with literally bags of batteries
2. stand up with any other photogs on the side of the field (if you have the lenses)
3. adapters? really? what about your own natives? can't deny the law of physics huh?  
4. make a long shot 4k content (don't forget to bring the ice packs)
5. held a month free seminars for your customers, so they can understand your stupid layout menus
6. fix your god damn customer support service",-0.2865
No one mentions how easily dust get's onto a mirrorless cameras sensor! It's the one thing that I hate about them. I barely ever had to get my 5diii cleaned for visible dust on the sensor but my a7s it's like once a month at least sometimes even more depending on how much I use it and how often I switch lenses even when taking all of the precautions to keep dust away.,0.3164
"""Sony has great lenses!"" picks up Canon L lens... ""Has great autofocus"" compare this to even a canon EOS-1 HV and it will lose. (thats a 15 year old camera too) and that DSLRs have both types of autofocus. Dont you think its smarter to use the sensor to take photos and have a separate AF sensor? you're gonna lose something by making one thing do both... This would have been better if it wasn't produced by Sony. Since very few mirrorless systems have a FF sensor (most being APS-C or MFT)i found it to be misleading. oh and really?... ""Only some of the light reaches the viewfinder, and if its dark, you may have trouble seeing your subject""... mind you, DSLRs have both a EVF and a OVF (and have 100% coverage on BOTH in some models) called live view. Nice try. If you are only doing in studio portraits, then Mirrorless works, everywhere else, it seems to fall short somewhere. Sports? haha good luck. The SLR has been around for decades, proven system. Mirrorless will die out eventually. (Maybe Sony went mirrorless because their SLR systems were no good?) Food for thought!",0.9449
Shallow and biassed!! And a presentation style more suited to pre-school TV.,0.0
This guy is the biggest bullshit artist on YouTube!!!!!,-0.7156
Mirrorless autofocus is really bad for moving objects. If that gets fixed then it may compete with DSLRs.,-0.5849
"Eh, still gonna use DSLRs. I find the weight helps me feel more secure. It's a difference between a thousand dollar brick vs a thousand dollar piece of paper. I'd feel more secure with the brick. At least I'd notice the weight difference if someone stole it from my bag.

Plus... I personally find, with my big hands, that DSLRs fit more comfortably in my hand.",0.9411
I can't trust this because it was obvious that he was on a side of Sony here.,-0.4023
"there is one thing I hate with digital camera's and thats trying to see the lcd screen in broad daylight, YOU DON'T SEE A DARN THING! DSLR's are at a huge advantage there, I never use my lcd screen to view the scene before snaping a picture. every time I try i hate it and switch back to the viewfinder. could not imagine having the viewfinder veing lcd, making it suck in high lights.",-0.807
"my opinion is dslr is better, always has always will be. even if it is just for battery life. 

I have watched other video's that say mirrorless auto focus is slower and not very accurate on moving objects while it is better on dslr

oh and I do not know any professional photographers who use mirrorless. 

and sony SUCKS, had a cybershot quality was as good as my s2x phone {but cost more than a samsung galaxy s2x}, YUCK! sony is good for making products that last, but whether its music or camera, the sound quality is either mediocre or picture quality is not awe inspiring, it was quite disappointing really.

i will always if i can bring my bigger slr.",-0.6537
True or False: Sony isn't going to tell you anything that would damage their mirrorless sales.,-0.1027
"""Old school"" haha",0.4588
